min_date,max_date,X_t,Y_t+tau,tau=-1,tau=0,tau=+1
1953-01-31,1999-12-31,EITB,DROC,-0.212582027866087,-0.309719347085728,-0.140496128707985
1953-01-31,1999-12-31,BG,DRGNP,0.260643882557864,0.242968632357255,-0.00376708136721399
1953-01-31,1999-12-31,BG,DPR,0.0871489082567514,0.103174867671877,-0.136255945260108
1953-01-31,1999-12-31,BG,DCX/NS,0.0754224577328414,-0.0590507382637805,-0.0305929305293921
1953-01-31,1999-12-31,BG,DROC,-0.0498281040676511,-0.183534069043377,-0.108414590825712
2000-01-31,2019-12-31,I,DRGNP,-0.0292251198248394,0.477493338620992,-0.241621657084036
2000-01-31,2019-12-31,I,DPR,-0.0352001370995812,0.510993788975099,-0.0730987532042172
2000-01-31,2019-12-31,I,DCX/NS,-0.490727435889752,-0.022943426589611,-0.112226507196532
2000-01-31,2019-12-31,I,DROC,-0.0610474829666852,0.509254056751382,-0.275447279964194
2000-01-31,2019-12-31,EITB,DRGNP,0.757438514199233,-0.0166009528699294,-0.251024099325918
2000-01-31,2019-12-31,EITB,DPR,0.648339499676896,0.112743898992098,-0.450566895719308
2000-01-31,2019-12-31,EITB,DCX/NS,-0.178828443047614,-0.226999442931463,0.471644400759857
2000-01-31,2019-12-31,EITB,DROC,0.406156329307894,-0.379655999760617,0.0664969427600058
2000-01-31,2019-12-31,BG,DRGNP,-0.00737819519782651,-0.766376825585585,0.0263620597098549
2000-01-31,2019-12-31,BG,DPR,0.0144968404939577,-0.642310004633358,0.0286585385779697
2000-01-31,2019-12-31,BG,DCX/NS,0.151669788433411,0.146553852853271,0.00388404681795326
2000-01-31,2019-12-31,BG,DROC,-0.00187426851249643,-0.405388959850536,0.403456699456941
1953-01-31,2007-07-31,I,DRGNP,0.133389914013562,-0.283084497061646,-0.403906870806452
1953-01-31,2007-07-31,I,DPR,0.0453192033533901,-0.362022382456495,-0.426552390450142
1953-01-31,2007-07-31,I,DCX/NS,-0.0984864873456963,-0.0170611755788802,0.0743922626957325
1953-01-31,2007-07-31,I,DROC,-0.0768978918348824,-0.305250753512627,-0.244159531553235
1953-01-31,2007-07-31,EITB,DRGNP,-0.0875199308165319,-0.389193652704751,-0.242909663878373
1953-01-31,2007-07-31,EITB,DPR,-0.151272688767392,-0.439094781043034,-0.225585749746156
1953-01-31,2007-07-31,EITB,DCX/NS,-0.0129184063015556,-0.00935045947566229,-0.00432024853209139
1953-01-31,2007-07-31,EITB,DROC,-0.178903326209661,-0.310125332405626,-0.113086119985195
1953-01-31,2007-07-31,BG,DRGNP,0.2385832983887,0.212643547381133,0.0523737413273393
1953-01-31,2007-07-31,BG,DPR,0.0630305315257309,0.0782973972310705,-0.0587555172967686
1953-01-31,2007-07-31,BG,DCX/NS,0.081593230097919,-0.0782747416424545,-0.0884763620546785
1953-01-31,2007-07-31,BG,DROC,-0.0856019807943563,-0.184341924147659,0.0127519883735957
2007-07-31,2019-12-31,I,DRGNP,-0.350910088410071,0.425150757102402,-0.0214782033648561
2007-07-31,2019-12-31,I,DPR,-0.24996057628881,0.453872702118518,0.468651130794221
2007-07-31,2019-12-31,I,DCX/NS,-0.571922964243488,0.0606052796044454,-0.238208056307506
2007-07-31,2019-12-31,I,DROC,-0.343149459643773,0.519645442024875,-0.107290397599448
2007-07-31,2019-12-31,EITB,DRGNP,0.833666089495669,-0.10983071594513,-0.0718671029672688
2007-07-31,2019-12-31,EITB,DPR,0.684628916126952,0.126870379090838,-0.463721122871043
2007-07-31,2019-12-31,EITB,DCX/NS,-0.170714588500153,-0.336061190786511,0.614562125234786
2007-07-31,2019-12-31,EITB,DROC,0.550902426998935,-0.446533766569379,0.240794309045078
